"Region", "Days since last 100/day", "Days exceeded 100", "Total cases", "7day growth %", "7day avg/day", "bl0","7day daily", "bl1",""daily progression", '1/22/20', '1/23/20', '1/24/20', '1/25/20', '1/26/20', '1/27/20', '1/28/20', '1/29/20', '1/30/20', '1/31/20', '2/1/20', '2/2/20', '2/3/20', '2/4/20', '2/5/20', '2/6/20', '2/7/20', '2/8/20', '2/9/20', '2/10/20', '2/11/20', '2/12/20', '2/13/20', '2/14/20', '2/15/20', '2/16/20', '2/17/20', '2/18/20', '2/19/20', '2/20/20', '2/21/20', '2/22/20', '2/23/20', '2/24/20', '2/25/20', '2/26/20', '2/27/20', '2/28/20', '2/29/20', '3/1/20', '3/2/20', '3/3/20', '3/4/20', '3/5/20', '3/6/20', '3/7/20', '3/8/20', '3/9/20', '3/10/20', '3/11/20', '3/12/20', '3/13/20', '3/14/20', '3/15/20', '3/16/20', '3/17/20', '3/18/20', '3/19/20', '3/20/20', '3/21/20', '3/22/20' , '1/22/20', '1/23/20', '1/24/20', '1/25/20', '1/26/20', '1/27/20', '1/28/20', '1/29/20', '1/30/20', '1/31/20', '2/1/20', '2/2/20', '2/3/20', '2/4/20', '2/5/20', '2/6/20', '2/7/20', '2/8/20', '2/9/20', '2/10/20', '2/11/20', '2/12/20', '2/13/20', '2/14/20', '2/15/20', '2/16/20', '2/17/20', '2/18/20', '2/19/20', '2/20/20', '2/21/20', '2/22/20', '2/23/20', '2/24/20', '2/25/20', '2/26/20', '2/27/20', '2/28/20', '2/29/20', '3/1/20', '3/2/20', '3/3/20', '3/4/20', '3/5/20', '3/6/20', '3/7/20', '3/8/20', '3/9/20', '3/10/20', '3/11/20', '3/12/20', '3/13/20', '3/14/20', '3/15/20', '3/16/20', '3/17/20', '3/18/20', '3/19/20', '3/20/20', '3/21/20', '3/22/20' , '1/22/20', '1/23/20', '1/24/20', '1/25/20', '1/26/20', '1/27/20', '1/28/20', '1/29/20', '1/30/20', '1/31/20', '2/1/20', '2/2/20', '2/3/20', '2/4/20', '2/5/20', '2/6/20', '2/7/20', '2/8/20', '2/9/20', '2/10/20', '2/11/20', '2/12/20', '2/13/20', '2/14/20', '2/15/20', '2/16/20', '2/17/20', '2/18/20', '2/19/20', '2/20/20', '2/21/20', '2/22/20', '2/23/20', '2/24/20', '2/25/20', '2/26/20', '2/27/20', '2/28/20', '2/29/20', '3/1/20', '3/2/20', '3/3/20', '3/4/20', '3/5/20', '3/6/20', '3/7/20', '3/8/20', '3/9/20', '3/10/20', '3/11/20', '3/12/20', '3/13/20', '3/14/20', '3/15/20', '3/16/20', '3/17/20', '3/18/20', '3/19/20', '3/20/20', '3/21/20', '3/22/20' ,
"Sri Lanka", 0 , 0 , 82, 292.9%,   9.14, ," [10, 16, 7, 9, 13, 4, 5] ", ," [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 6, 10, 18, 28, 44, 51, 60, 73, 77, 82] ",  99, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 4, 8, 10, 16, 7, 9, 13, 4, 5 ,98,97, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 3.0, 7.0, 9.0, 15.0, 6.0, 8.0, 12.0, 3.0, 4.0 ,97,0,0,0,0,0,96, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 9, 17, 27, 43, 49, 58, 67, 67, 64
"Germany", 0 , 18 , 24873, 342.0%, 2725.43, ," [1477, 1985, 3070, 2993, 4528, 2365, 2660] ", ," [0, 0, 0, 0, 0, 1, 4, 4, 4, 5, 8, 10, 12, 12, 12, 12, 13, 13, 14, 14, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 27, 46, 48, 79, 130, 159, 196, 262, 482, 670, 799, 1040, 1176, 1457, 1908, 2078, 3675, 4585, 5795, 7272, 9257, 12327, 15320, 19848, 22213, 24873] ",  99, 0, 0, 0, 0, 1, 3, 0, 0, 1, 3, 2, 2, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 19, 2, 31, 51, 29, 37, 66, 220, 188, 129, 241, 136, 281, 451, 170, 1597, 910, 1210, 1477, 1985, 3070, 2993, 4528, 2365, 2660 ,98,97, 0, 0, 0, 0, 2.0, -1.0, 0, 0, 2.0, 1.0, 1.0, -1.0, 0, 0, 0, -1.0, 0, -1.0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0, 18.0, 1.0, 30.0, 50.0, 28.0, 36.0, 65.0, 219.0, 187.0, 128.0, 240.0, 135.0, 280.0, 450.0, 169.0, 1596.0, 909.0, 1209.0, 1476.0, 1984.0, 3069.0, 2992.0, 4527.0, 2364.0, 2659.0 ,97,0,0,0,0,0,96, 4, 4, 5, 8, 10, 11, 8, 8, 8, 8, 5, 4, 2, 4, 4, 4, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 11, 30, 32, 63, 114, 143, 179, 235, 436, 622, 720, 910, 1017, 1261, 1646, 1596, 3005, 3786, 4755, 6096, 7800, 10419, 13242, 16173, 17628, 19078
"Finland", 0 , 1 , 626, 226.0%,  54.57, ," [33, 44, 15, 64, 50, 73, 103] ", ," [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 6, 6, 6, 6, 12, 15, 15, 23, 30, 40, 59, 59, 155, 225, 244, 277, 321, 336, 400, 450, 523, 626] ",  99, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 6, 3, 0, 8, 7, 10, 19, 0, 96, 70, 19, 33, 44, 15, 64, 50, 73, 103 ,98,97, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 2.0, -1.0, 0, 0, 0, 2.0, -1.0, 0, 6.0, 9.0, 18.0, -1.0, 0, 69.0, 18.0, 32.0, 43.0, 14.0, 63.0, 49.0, 72.0, 102.0 ,97,0,0,0,0,0,96, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 5, 5, 5, 4, 10, 13, 12, 17, 24, 34, 53, 47, 140, 210, 221, 247, 281, 277, 341, 295, 298, 382
"United Arab Emirates", 0 , 0 , 153, 156.1%,   7.86, ," [0, 0, 15, 27, 0, 13, 0] ", ," [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 7, 7, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 13, 13, 13, 13, 13, 13, 19, 21, 21, 21, 27, 27, 29, 29, 45, 45, 45, 74, 74, 85, 85, 85, 98, 98, 98, 113, 140, 140, 153, 153] ",  99, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 2, 0, 0, 6, 0, 2, 0, 16, 0, 0, 29, 0, 11, 0, 0, 13, 0, 0, 15, 27, 0, 13, 0 ,98,97, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, -1.0, 0, -1.0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 1.0, -1.0, 0, 0, -1.0, 0, -1.0, 0, -1.0, 0, 0, -1.0, 0, -1.0, 0, 0, -1.0, 0, 0, 26.0, -1.0, 0, -1.0 ,97,0,0,0,0,0,96, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 3, 2, 3, 3, 3, 3, 3, 1, 2, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 4, 10, 8, 8, 8, 14, 14, 16, 10, 24, 24, 24, 47, 47, 56, 56, 40, 53, 53, 24, 39, 55, 55, 68, 55
"Philippines", 0 , 0 , 380, 267.6%,  34.29, ," [2, 45, 15, 15, 13, 77, 73] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6, 10, 20, 33, 49, 52, 64, 111, 140, 142, 187, 202, 217, 230, 307, 380] ",  99, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 10, 13, 16, 3, 12, 47, 29, 2, 45, 15, 15, 13, 77, 73 ,98,97, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, -1.0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 3.0, 9.0, 12.0, 15.0, 2.0, 11.0, 46.0, 28.0, 1.0, 44.0, 14.0, 14.0, 12.0, 76.0, 72.0 ,97,0,0,0,0,0,96, 0, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 7, 17, 30, 46, 49, 59, 105, 130, 122, 154, 153, 165, 166, 196, 240
"India", 0 , 0 , 396, 332.8%,  40.43, ," [6, 23, 14, 38, 50, 86, 66] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 28, 30, 31, 34, 39, 43, 56, 62, 73, 82, 102, 113, 119, 142, 156, 194, 244, 330, 396] ",  99, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 23, 2, 1, 3, 5, 4, 13, 6, 11, 9, 20, 11, 6, 23, 14, 38, 50, 86, 66 ,98,97, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0.0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 1.0, 0.0, 2.0, 4.0, 3.0, 12.0, 5.0, 10.0, 8.0, 19.0, 10.0, 5.0, 22.0, 13.0, 37.0, 49.0, 85.0, 65.0 ,97,0,0,0,0,0,96, 0, 1, 1, 1, 2, 3, 3, 3, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 25, 27, 28, 31, 36, 38, 51, 34, 43, 51, 68, 74, 76, 86, 94, 121, 162, 228, 283
"Italy", 0 , 26 , 59138, 211.4%, 4913.00, ," [3233, 3526, 4207, 5322, 5986, 6557, 5560] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 62, 155, 229, 322, 453, 655, 888, 1128, 1694, 2036, 2502, 3089, 3858, 4636, 5883, 7375, 9172, 10149, 12462, 12462, 17660, 21157, 24747, 27980, 31506, 35713, 41035, 47021, 53578, 59138] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 42, 93, 74, 93, 131, 202, 233, 240, 566, 342, 466, 587, 769, 778, 1247, 1492, 1797, 977, 2313, 0, 5198, 3497, 3590, 3233, 3526, 4207, 5322, 5986, 6557, 5560 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.0, 92.0, 73.0, 92.0, 130.0, 201.0, 232.0, 239.0, 565.0, 341.0, 465.0, 586.0, 768.0, 777.0, 1246.0, 1491.0, 1796.0, 976.0, 2312.0, -1.0, 0, 3496.0, 3589.0, 3232.0, 3525.0, 4206.0, 5321.0, 5985.0, 6556.0, 5559.0 ,97,0,0,0,0,0,96, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 17, 59, 152, 226, 319, 450, 652, 868, 1066, 1539, 1807, 2180, 2636, 3203, 3748, 4755, 5681, 7136, 7647, 9373, 8604, 13024, 15274, 17372, 18808, 21357, 23251, 28573, 29361, 32421, 34391
"Sweden", 0 , 13 , 1934, 175.3%, 130.29, ," [81, 87, 89, 160, 200, 124, 171] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 7, 7, 12, 14, 15, 21, 35, 94, 101, 161, 203, 248, 355, 500, 599, 814, 961, 1022, 1103, 1190, 1279, 1439, 1639, 1763, 1934] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 5, 2, 1, 6, 14, 59, 7, 60, 42, 45, 107, 145, 99, 215, 147, 61, 81, 87, 89, 160, 200, 124, 171 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, -1.0, 0, 1.0, 0.0, 5.0, 13.0, 58.0, 6.0, 59.0, 41.0, 44.0, 106.0, 144.0, 98.0, 214.0, 146.0, 60.0, 80.0, 86.0, 88.0, 159.0, 199.0, 123.0, 170.0 ,97,0,0,0,0,0,96, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 6, 11, 13, 14, 20, 33, 87, 94, 149, 189, 233, 334, 465, 505, 713, 800, 819, 855, 835, 779, 840, 825, 802, 912
"Spain", 0 , 17 , 28768, 289.4%, 2995.71, ," [2144, 1806, 2162, 4053, 2447, 4964, 3394] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 13, 15, 32, 45, 84, 120, 165, 222, 259, 400, 500, 673, 1073, 1695, 2277, 2277, 5232, 6391, 7798, 9942, 11748, 13910, 17963, 20410, 25374, 28768] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 2, 17, 13, 39, 36, 45, 57, 37, 141, 100, 173, 400, 622, 582, 0, 2955, 1159, 1407, 2144, 1806, 2162, 4053, 2447, 4964, 3394 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0, 1.0, 16.0, 12.0, 38.0, 35.0, 44.0, 56.0, 36.0, 140.0, 99.0, 172.0, 399.0, 621.0, 581.0, -1.0, 0, 1158.0, 1406.0, 2143.0, 1805.0, 2161.0, 4052.0, 2446.0, 4963.0, 3393.0 ,97,0,0,0,0,0,96, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 13, 30, 43, 82, 118, 159, 209, 244, 368, 455, 589, 953, 1530, 2055, 2018, 4832, 5891, 7125, 8869, 10053, 11633, 15686, 15178, 18983, 20970
"Australia-South Australia", 0 , 0 , 100, 344.8%,  11.43, ," [9, 0, 8, 5, 8, 17, 33] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 7, 7, 7, 7, 7, 9, 9, 16, 19, 20, 29, 29, 37, 42, 50, 67, 100] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 7, 3, 1, 9, 0, 8, 5, 8, 17, 33 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, -1.0, 0, -1.0, 0, 0, 0, 0, -1.0, 0, 2.0, 0.0, 8.0, -1.0, 0, 4.0, 7.0, 16.0, 32.0 ,97,0,0,0,0,0,96, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 3, 3, 5, 4, 4, 4, 4, 4, 4, 9, 12, 13, 22, 22, 28, 33, 34, 48, 80
"Belgium", 0 , 10 , 3401, 321.5%, 359.29, ," [172, 185, 243, 309, 462, 558, 586] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 8, 13, 23, 50, 109, 169, 200, 239, 267, 314, 314, 559, 689, 886, 1058, 1243, 1486, 1795, 2257, 2815, 3401] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 5, 10, 27, 59, 60, 31, 39, 28, 47, 0, 245, 130, 197, 172, 185, 243, 309, 462, 558, 586 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0, 4.0, 9.0, 26.0, 58.0, 59.0, 30.0, 38.0, 27.0, 46.0, -1.0, 0, 129.0, 196.0, 171.0, 184.0, 242.0, 308.0, 461.0, 557.0, 585.0 ,97,0,0,0,0,0,96, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 12, 22, 49, 108, 168, 198, 231, 254, 291, 264, 450, 520, 686, 819, 976, 1172, 1481, 1698, 2126, 2515
"Egypt", 0 , 0 , 327, 218.0%,  31.00, ," [40, 46, 0, 60, 29, 9, 33] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 15, 15, 49, 55, 59, 60, 67, 80, 109, 110, 150, 196, 196, 256, 285, 294, 327] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 12, 0, 34, 6, 4, 1, 7, 13, 29, 1, 40, 46, 0, 60, 29, 9, 33 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 11.0, -1.0, 0, 5.0, 3.0, 0.0, 6.0, 12.0, 28.0, 0.0, 39.0, 45.0, -1.0, 0, 28.0, 8.0, 32.0 ,97,0,0,0,0,0,96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 14, 14, 47, 53, 57, 58, 64, 65, 94, 61, 95, 137, 136, 189, 205, 185, 217
"Australia-From Diamond Princess", 0 , 0 , 0, 0.0%,   0.00, ," [0, 0, 0, 0, 0, 0, 0] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 7, 7, 7, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 1, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, -1.0, 0, 0, 0, 0, -1.0, 0, -1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ,97,0,0,0,0,0,96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 7, 7, 7, 7, 8, 4, -7, -7, -7, -7, -7, -8, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"Lebanon", 0 , 0 , 248, 250.5%,  19.71, ," [-11, 21, 13, 24, 6, 24, 61] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 4, 10, 13, 13, 13, 16, 22, 22, 32, 32, 41, 61, 61, 77, 93, 110, 99, 120, 133, 157, 163, 187, 248] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 6, 3, 0, 0, 3, 6, 0, 10, 0, 9, 20, 0, 16, 16, 17, -11, 21, 13, 24, 6, 24, 61 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, -1.0, 0, 0, 5.0, 2.0, -1.0, 0, 0, 5.0, -1.0, 0, -1.0, 0, 19.0, -1.0, 0, 15.0, 16.0, -12.0, 20.0, 12.0, 23.0, 5.0, 23.0, 60.0 ,97,0,0,0,0,0,96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 1, 3, 9, 12, 12, 11, 14, 20, 18, 22, 19, 28, 48, 45, 55, 71, 78, 67, 79, 72, 96, 86, 94, 138
"Iraq", 0 , 0 , 233, 187.9%,  16.71, ," [8, 30, 10, 28, 16, 6, 19] ", ," [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 7, 7, 13, 19, 26, 32, 35, 35, 40, 54, 60, 60, 71, 71, 71, 101, 110, 116, 124, 154, 164, 192, 208, 214, 233] ",  99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 6, 6, 7, 6, 3, 0, 5, 14, 6, 0, 11, 0, 0, 30, 9, 6, 8, 30, 10, 28, 16, 6, 19 ,98,97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 1.0, -1.0, 0, 5.0, 6.0, 5.0, 2.0, -1.0, 0, 13.0, 5.0, -1.0, 0, -1.0, 0, 0, 8.0, 5.0, 7.0, 29.0, 9.0, 27.0, 15.0, 5.0, 18.0 ,97,0,0,0,0,0,96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 7, 7, 13, 19, 25, 31, 30, 28, 33, 41, 41, 34, 39, 36, 36, 61, 56, 56, 64, 83, 93, 121, 107, 104, 117
